target,domain,cox_effect_plus0_1,ci_low,ci_high,significant,beta_linear,gamma_log,eps
loss_pubmed_central,pubmed_central,-0.16946488830853035,-0.17504063395293606,-0.16411668438841426,True,3.3095377103323083,-0.2261290575421235,0.0001
loss_pubmed_central,wikipedia_en,0.035890760897830276,0.02689977047779153,0.04524207268382987,True,3.6900843818525897,-0.0026855072927467775,0.0001
loss_pubmed_central,dm_mathematics,0.0550555870046896,0.0286043598926089,0.07920757674142298,True,3.8927046868192017,-0.0012861095009575163,0.0001
loss_pubmed_central,github,0.076637065189054,0.06975696916781378,0.08419129711917277,True,4.073250802615997,-0.009236586831157927,0.0001
loss_pubmed_central,philpapers,-0.06867824709617132,-0.1898667700157628,0.07990614151048743,False,2.4419785616126246,0.006960217452281301,0.0001
loss_pubmed_central,stackexchange,0.04291423296352814,0.036091026918215266,0.05183474212872552,True,3.8108691727061705,-0.012313175208366198,0.0001
loss_pubmed_central,enron_emails,-0.0959547832353751,-0.46174779630965834,0.2627521271103879,False,2.138478796934429,0.006234401108175412,0.0001
loss_pubmed_central,gutenberg_pg_19,0.0509334400150081,0.037137222788102456,0.06452023741902939,True,3.857296963993334,-0.0031379518264505967,0.0001
loss_pubmed_central,pile_cc,0.02708817979167577,0.020910639121399545,0.03266992415672909,True,3.6105530725021,-0.005624719331781593,0.0001
loss_pubmed_central,ubuntu_irc,0.03740747206324091,-0.0005984786095500459,0.07324044280101459,False,3.6019032645542963,0.005425577078702898,0.0001
loss_pubmed_central,europarl,-0.007829930115992312,-0.05947050902193338,0.05560580396411413,False,3.0560277369141606,0.009154770080057339,0.0001
loss_pubmed_central,hackernews,0.07477486702197478,-0.003423463106479007,0.14834261467219007,False,4.113974822740885,-0.0016508022602745604,0.0001
loss_pubmed_central,pubmed_abstracts,-0.06430862141776306,-0.07456360352875357,-0.05375228956674189,True,2.9771961697730225,-0.02522552079867211,0.0001
loss_pubmed_central,uspto_backgrounds,0.012213044264870021,0.003111775667254757,0.02436000571198156,True,3.4849578802081806,-0.004147288326715737,0.0001
loss_wikipedia_en,arxiv,0.049901404534169025,0.04314451389057248,0.055828644091774175,True,4.981134096792946,-0.002441463790323787,0.001
loss_wikipedia_en,freelaw,0.026578267973324188,0.023682724370397357,0.03101094647722704,True,4.878482976061881,-0.014827184253686666,0.001
loss_wikipedia_en,nih_exporter,-0.01878176359698447,-0.11725082052845155,0.08858069155153477,False,4.26031162682875,0.0026576981571255535,0.001
loss_wikipedia_en,pubmed_central,0.027865306313262117,0.023774380207858936,0.03242251674802821,True,4.792870606481969,-0.0041481715318661344,0.001
loss_wikipedia_en,wikipedia_en,-0.19236535101717056,-0.1988164828159184,-0.18724007707379614,True,4.294024014176855,-0.17859101349196374,0.001
loss_wikipedia_en,dm_mathematics,0.04642802485330311,0.024178888551768776,0.07308532199910873,True,4.917633684414042,0.0035167457248591774,0.001
loss_wikipedia_en,github,0.07468147943482517,0.06665227983227906,0.08074543042572599,True,5.2312621924072635,-0.007715459435898954,0.001
loss_wikipedia_en,philpapers,-0.06637975171765031,-0.180762877025207,0.027646133931016587,False,3.8971067988280863,-0.0012305982906792858,0.001
loss_wikipedia_en,stackexchange,0.0368394419380369,0.0331414154951265,0.040328246984811945,True,4.936330424594361,-0.011648015293379223,0.001
loss_wikipedia_en,enron_emails,-0.39599100012591215,-0.6979262508859623,-0.12439083749546415,True,-0.35721114395071674,0.026368968692809688,0.001
loss_wikipedia_en,gutenberg_pg_19,0.009052822031916818,-0.0009002298329341628,0.020183248899363182,False,4.710815327947476,-0.008937055866532075,0.001
loss_wikipedia_en,pile_cc,-0.056597932280141094,-0.060975508864796454,-0.051735688954438204,True,4.292991746238938,-0.04201923664471686,0.001
loss_wikipedia_en,ubuntu_irc,0.05711745380173738,0.03142273044695039,0.08186756964503562,True,5.0482537152178555,0.0018226068172666737,0.001
loss_wikipedia_en,europarl,0.038297975132837614,-0.00973493189212231,0.08282853156737975,False,4.7887995401613495,0.00514330857865016,0.001
loss_wikipedia_en,hackernews,-0.026119406112615984,-0.08121088749809131,0.029928510032469754,False,4.096432764926266,0.0074069139924394945,0.001
loss_wikipedia_en,pubmed_abstracts,0.029582599855856984,0.023814152516897245,0.036935048336335034,True,4.864480412483872,-0.007106406657963835,0.001
loss_wikipedia_en,uspto_backgrounds,0.03424010337701855,0.028517991006311673,0.040439331575796045,True,4.875551146230919,-0.004345837590017387,0.001
loss_dm_mathematics,arxiv,0.05704156001288996,0.047074945885294234,0.06901717970001998,True,-0.47608114321659684,-0.008046253552514806,0.0001
loss_dm_mathematics,freelaw,0.0751680214476369,0.0538494167036319,0.09349839722333433,True,-0.28695510504239274,-0.008473546957358356,0.0001
loss_dm_mathematics,nih_exporter,0.12424466159946657,-0.1329314033594965,0.35622439681706575,False,0.43035335498513877,-0.007765911001682924,0.0001
loss_dm_mathematics,pubmed_central,0.04930025280910022,0.03699203808217762,0.059062440553701814,True,-0.625881191578543,0.0033389858295555623,0.0001
loss_dm_mathematics,wikipedia_en,0.06182194786161044,0.04959231574739541,0.07552373444463704,True,-0.4200974460454379,-0.005338574645963293,0.0001
loss_dm_mathematics,dm_mathematics,-0.31771942941394005,-0.34884939739101606,-0.2771786444898894,True,5.613441334549125,-0.6041428757430515,0.0001
loss_dm_mathematics,github,0.05114029388913344,0.0454003039949479,0.05778651115555457,True,-0.5543438216549099,-0.0049424058290703276,0.0001
loss_dm_mathematics,philpapers,0.04704207690239737,-0.161031723985786,0.24969997585102555,False,-0.47215535485416005,-0.0031119906034994325,0.0001
loss_dm_mathematics,stackexchange,0.012415613951773485,0.0037494776911623116,0.02115136654042355,True,-0.8117154197513103,-0.01577813671399316,0.0001
loss_dm_mathematics,enron_emails,0.1542810268456123,-0.20109629667418522,0.6118678612199656,False,0.2579902679903721,0.006390838486596419,0.0001
loss_dm_mathematics,gutenberg_pg_19,0.060838543331861894,0.03122725168580832,0.0864609925716205,True,-0.4536136891067566,-0.0003171097612880827,0.0001
loss_dm_mathematics,pile_cc,0.05782216562342701,0.0472226572708742,0.06722489241193035,True,-0.5430178547164114,0.0022328899061721625,0.0001
loss_dm_mathematics,ubuntu_irc,0.0966873900174241,0.04522136702572329,0.1613268554120873,True,0.1532808554335596,-0.012922773570187803,0.0001
loss_dm_mathematics,europarl,0.08876632227854642,-0.0023479335155512805,0.18813615488672442,False,-0.07665157885062104,-0.0037088702576703416,0.0001
loss_dm_mathematics,hackernews,0.02252969903177804,-0.06135978337229843,0.12115356671814195,False,-0.7828662108594905,-0.0012585232228731155,0.0001
loss_dm_mathematics,pubmed_abstracts,0.05816058790567458,0.043120906682528486,0.07262456670058029,True,-0.5225522640444089,0.0029423737576368667,0.0001
loss_dm_mathematics,uspto_backgrounds,0.05613000033616067,0.04129592414611877,0.06986408903323171,True,-0.5739297249972246,0.006259774584085755,0.0001
loss_github,arxiv,0.07492431155168955,0.060115679350890086,0.09098787133709893,True,3.7274949635041272,-0.01614161922380386,0.0001
loss_github,freelaw,0.08191599225368495,0.058978818388958396,0.1032827328611369,True,3.717675004182459,-0.002715212917244683,0.0001
loss_github,nih_exporter,0.10329141997849156,-0.1375002975962091,0.34315919306435394,False,4.440289340662663,-0.015578115125567824,0.0001
loss_github,pubmed_central,0.0974024853421751,0.07961761083724543,0.11958946968306938,True,3.885590057569264,-0.011664701478476732,0.0001
loss_github,wikipedia_en,0.04291772308458519,0.026932304448742107,0.05739478900940556,True,3.31952144582408,0.003139891225405882,0.0001
loss_github,dm_mathematics,0.05873702671677172,3.022643006873737e-05,0.11542268105054987,True,3.589887340735238,-0.004117471631333923,0.0001
loss_github,github,-0.21401117685188398,-0.22689190737677795,-0.20162904503375595,True,2.44881625821462,-0.21153161119756314,0.0001
loss_github,philpapers,-0.03353486277291484,-0.3440466633369956,0.23417803661390665,False,2.409826200813799,0.0068767949043864315,0.0001
loss_github,stackexchange,-0.10989332036195787,-0.12306404703193778,-0.09649551575854402,True,2.653857969084813,-0.09494388546505793,0.0001
loss_github,enron_emails,-0.03240951214916521,-0.7756994031523903,0.5740264808090998,False,2.585520755645787,0.0011277768155891366,0.0001
loss_github,gutenberg_pg_19,0.07229151367880071,0.03840693258587307,0.10952342852162408,True,3.6046683193667444,0.002967309103371907,0.0001
loss_github,pile_cc,0.025130300673883,0.014725477454440417,0.03574593094278709,True,3.2170702913139215,-0.00691740783923283,0.0001
loss_github,ubuntu_irc,0.029187874755533194,-0.041624661616707144,0.10458039939150794,False,3.3371607063768707,-0.0053137221460582895,0.0001
loss_github,europarl,0.02461320833510605,-0.0943142213053751,0.15385474872148014,False,3.171980904344482,0.0010417436463196334,0.0001
loss_github,hackernews,-0.07113330071409774,-0.20205355916858395,0.047980917215258156,False,2.146101645700751,0.0044257285000747605,0.0001
loss_github,pubmed_abstracts,0.04517785339665359,0.02846391066468672,0.06659161248374897,True,3.368999681740152,0.0003776201187718315,0.0001
loss_github,uspto_backgrounds,0.07805088331425392,0.05307761702592577,0.104736638911706,True,3.7479183244414838,-0.008508523411414726,0.0001
loss_stackexchange,arxiv,0.06316263652951903,0.05154947760897064,0.07400314106308219,True,3.751115618005229,-0.02814683704969261,0.001
loss_stackexchange,freelaw,0.08177596702240741,0.0640700965996315,0.0981730399740115,True,3.7516683471934913,-0.0011596691324625916,0.001
loss_stackexchange,nih_exporter,0.13212442061211238,-0.08153734479258841,0.3823183068242453,False,5.041753181888645,-0.025866395534346102,0.001
loss_stackexchange,pubmed_central,0.08351476756137721,0.0718185103840818,0.0976930070475191,True,3.84168220390359,-0.016557969479520752,0.001
loss_stackexchange,wikipedia_en,0.04541835871076838,0.0336635533315657,0.05953834751157677,True,3.433193565506153,-0.0017856331261165332,0.001
loss_stackexchange,dm_mathematics,0.03216302955296424,-0.003767287330720714,0.0691212542680347,False,3.256121227859799,0.003569578497425992,0.001
loss_stackexchange,github,-0.0659224761643653,-0.07711101993601735,-0.05665450317905598,True,3.090748142702218,-0.10343249444504418,0.001
loss_stackexchange,philpapers,-0.13593481303961497,-0.38730979532089765,0.07412258145292623,False,1.1539353054257007,0.0171476976816535,0.001
loss_stackexchange,stackexchange,-0.19331980852351727,-0.20179588015745678,-0.18203472626837736,True,2.9399305853998547,-0.23213589539821647,0.001
loss_stackexchange,enron_emails,0.15473105928264896,-0.5231167956358795,0.7827834038384149,False,4.762093518861713,-0.006194531485622072,0.001
loss_stackexchange,gutenberg_pg_19,0.06736505561390249,0.04590408853371377,0.09143741560062016,True,3.5900045606964497,0.0043396320131859414,0.001
loss_stackexchange,pile_cc,0.013181499044911504,0.005963750886708063,0.019908448684614746,True,3.2391490911895118,-0.019291165396014262,0.001
loss_stackexchange,ubuntu_irc,-0.004512242295628965,-0.06969168216639803,0.05159231905861109,False,3.1281892295342013,-0.009469597470468681,0.001
loss_stackexchange,europarl,-0.01765685943504014,-0.12151003154798438,0.08347993248598627,False,2.4796485585547803,0.016057427062833883,0.001
loss_stackexchange,hackernews,-0.07254688641315621,-0.17533500439620303,0.0326511892755962,False,2.2235515629091367,0.0026348197180737104,0.001
loss_stackexchange,pubmed_abstracts,0.048318083849365756,0.03645697669648462,0.06519608679190225,True,3.397037742216676,0.005530932942256408,0.001
loss_stackexchange,uspto_backgrounds,0.06581888205003583,0.044169785965441036,0.08249965578158971,True,3.6970840839382078,-0.010247943720857466,0.001
loss_gutenberg_pg_19,arxiv,0.05531688783810651,0.0469906319614277,0.06416424494481071,True,4.427991838252981,-0.0013387990036953662,0.001
loss_gutenberg_pg_19,freelaw,-0.008165764611913318,-0.013804245513986868,-0.0036849958452581403,True,4.081937343456585,-0.029359313186339758,0.001
loss_gutenberg_pg_19,nih_exporter,0.1323119728704194,0.023007175534009067,0.26046213904600934,True,5.437794267305371,-0.006909921755398779,0.001
loss_gutenberg_pg_19,pubmed_central,0.05297183190857879,0.045965117685385026,0.05978647245662157,True,4.424806300952654,-0.004790643059810361,0.001
loss_gutenberg_pg_19,wikipedia_en,-0.003971494564034117,-0.008227968792044082,0.0013820318431546875,False,3.988675735200944,-0.011353206377337928,0.001
loss_gutenberg_pg_19,dm_mathematics,0.0397345585294806,0.017847965618693486,0.05918701715553781,True,4.367576433504469,-0.003363348818470386,0.001
loss_gutenberg_pg_19,github,0.05657531060008214,0.052125243805368204,0.06202996898034561,True,4.443689817854393,-0.0025945227970685684,0.001
loss_gutenberg_pg_19,philpapers,-0.043010053563532935,-0.15525886791137702,0.08086483546954669,False,3.4631315838581034,0.0012857112617614599,0.001
loss_gutenberg_pg_19,stackexchange,0.03357686855329778,0.02814548231643288,0.03782084144470397,True,4.248638593532241,-0.002754853150254448,0.001
loss_gutenberg_pg_19,enron_emails,-0.28890422394714843,-0.6767736419023652,0.09402107466187355,False,0.9476292197561248,0.0027803516378162524,0.001
loss_gutenberg_pg_19,gutenberg_pg_19,-0.18881627847572258,-0.202822330642147,-0.17625946112723812,True,3.8289493542708506,-0.14672269651233644,0.001
loss_gutenberg_pg_19,pile_cc,-0.0467042826057531,-0.05242904738226839,-0.041095922409741026,True,3.7527537565741604,-0.03682088884456232,0.001
loss_gutenberg_pg_19,ubuntu_irc,0.037468527247995986,0.010170036965742568,0.06560397787083853,True,4.117901049395156,0.009717556608195184,0.001
loss_gutenberg_pg_19,europarl,0.06029088789690107,0.009554777004061222,0.10344354429490399,True,4.68727437954842,-0.007630465887747719,0.001
loss_gutenberg_pg_19,hackernews,-0.07104023623906652,-0.1264228082882052,-0.00848587906175373,True,3.6727993334357634,-0.019807218990319477,0.001
loss_gutenberg_pg_19,pubmed_abstracts,0.03555422790853857,0.028082908822110376,0.043316270594878845,True,4.25098413539877,0.0008248954376262696,0.001
loss_gutenberg_pg_19,uspto_backgrounds,0.03552038652764633,0.026256254474852515,0.04516533967203038,True,4.245691526603644,0.0010966993556544846,0.001
loss_pile_cc,arxiv,0.04838944483247598,0.04430945166708442,0.052923447742872144,True,5.031940856481565,-0.001652652294753536,0.003
loss_pile_cc,freelaw,0.01493894564368059,0.012661253900454694,0.017633671123899353,True,4.873463932608737,-0.019128723870696574,0.003
loss_pile_cc,nih_exporter,0.048568586809929926,-0.013293899421380106,0.13147905265369267,False,5.218210710334178,-0.005623614685066606,0.003
loss_pile_cc,pubmed_central,0.030866376123137584,0.027512662473983006,0.03392481762545745,True,4.9024840092172814,-0.0062915218822746114,0.003
loss_pile_cc,wikipedia_en,-0.032942047586660195,-0.03765351549860134,-0.029234254462129836,True,4.607526935152058,-0.03771539436968437,0.003
loss_pile_cc,dm_mathematics,0.03877218195048027,0.026146868863211627,0.0511301448924244,True,4.908523977009141,0.003933827427764354,0.003
loss_pile_cc,github,0.058621865631962145,0.05471734254344209,0.06283439464637283,True,5.156718793670854,-0.007471559655414503,0.003
loss_pile_cc,philpapers,-0.036016737603318916,-0.1096795422464623,0.04727132509491275,False,4.2859726714757285,-0.0020206602688947325,0.003
loss_pile_cc,stackexchange,0.015460083857981921,0.0126183365080605,0.017622242227728124,True,4.843982854045347,-0.016073137010864245,0.003
loss_pile_cc,enron_emails,-0.3672264008298898,-0.6369856987188339,-0.16931135150363757,True,0.03773717663591951,0.029331814587931243,0.003
loss_pile_cc,gutenberg_pg_19,0.006811961901425967,-0.0001687450358143658,0.013621442612354743,False,4.851481632772045,-0.01735121584153153,0.003
loss_pile_cc,pile_cc,-0.09380206563783133,-0.09665556252000418,-0.09147809863530591,True,4.399766665961245,-0.09962881093811121,0.003
loss_pile_cc,ubuntu_irc,0.016167105793965852,0.0016148938643043569,0.03286268879811383,True,5.401641818912656,-0.03747426651362357,0.003
loss_pile_cc,europarl,0.03293912456621495,0.0069881120285519415,0.05651953090400113,True,4.790021886053993,0.006226797219311557,0.003
loss_pile_cc,hackernews,-0.07178602052583205,-0.11072443092960131,-0.022809425274829744,True,4.023713664293111,-0.006702977365378611,0.003
loss_pile_cc,pubmed_abstracts,0.023582449414603524,0.01917831040957585,0.028518403997119468,True,4.8630804901571585,-0.005628513797828661,0.003
loss_pile_cc,uspto_backgrounds,0.02421069933340103,0.019439538172513295,0.03005316963934801,True,4.84280181380485,-0.003298449672739512,0.003
loss_ubuntu_irc,arxiv,0.0744612689041455,0.06516009044678568,0.08229813185123283,True,3.9087410247476315,-0.005863824355506738,0.0001
loss_ubuntu_irc,freelaw,0.06846031173397371,0.05937340648799092,0.07784815433951023,True,3.8698150836763046,-0.005116667469644424,0.0001
loss_ubuntu_irc,nih_exporter,0.14087263647257586,-0.00014832749357211912,0.30281571717534267,False,4.644674698636651,-0.001207941451666355,0.0001
loss_ubuntu_irc,pubmed_central,0.07918996259087585,0.06925910945794889,0.09070173855731853,True,3.9415425262905424,-0.005697538802110124,0.0001
loss_ubuntu_irc,wikipedia_en,0.050476921728434654,0.04090386587086865,0.06030724963069103,True,3.6824069766144856,-0.0011248423065771261,0.0001
loss_ubuntu_irc,dm_mathematics,0.06191158530550567,0.032206375205072614,0.08841203472067312,True,3.8667706054978206,-0.00349473722387052,0.0001
loss_ubuntu_irc,github,0.03659158900251924,0.029762705588535155,0.04280177013791007,True,3.5417076640400706,-0.0019136750535830253,0.0001
loss_ubuntu_irc,philpapers,0.0074596287691930385,-0.1546134428387679,0.17231780940887476,False,3.7081885220255604,-0.013998967023090086,0.0001
loss_ubuntu_irc,stackexchange,0.0023602014253683024,-0.0045389213652651025,0.009663089572472772,False,3.3131496947018912,-0.011791930035713164,0.0001
loss_ubuntu_irc,enron_emails,-0.14402588671346717,-0.5128503978523644,0.24345418298099264,False,1.692995346534093,0.00203459384226226,0.0001
loss_ubuntu_irc,gutenberg_pg_19,0.057710155495221294,0.03900281830203894,0.07339004075038423,True,3.772583945284386,-0.0013650606116836358,0.0001
loss_ubuntu_irc,pile_cc,0.008609425788169922,0.0021643240381820305,0.015461047739257161,True,3.3524974541398715,-0.010868992099212344,0.0001
loss_ubuntu_irc,ubuntu_irc,-0.6157511812571608,-0.6560281378769995,-0.5667208033891985,True,3.7116595499495117,-0.350952801036281,0.0001
loss_ubuntu_irc,europarl,-0.050257621028538146,-0.13840670370885427,0.022865318524390447,False,3.35924062784254,-0.029148787491724285,0.0001
loss_ubuntu_irc,hackernews,-0.051641832503936946,-0.1440450208059663,0.012197676785885259,False,2.7421941370533394,-0.0018990970308316317,0.0001
loss_ubuntu_irc,pubmed_abstracts,0.059313304629139196,0.04883563401740214,0.07223992687879711,True,3.716716915494954,0.004553080223643834,0.0001
loss_ubuntu_irc,uspto_backgrounds,0.059772430257485354,0.045793901566135276,0.07489313442141468,True,3.7453838412797023,0.001570818767555715,0.0001
loss_hackernews,arxiv,0.04514498230516839,0.04076122573563854,0.050181578397961606,True,4.67533778592725,-0.0015092181208411026,0.0001
loss_hackernews,freelaw,0.020211761022041586,0.01539620186528028,0.025010242418174067,True,4.511985148467299,-0.008216695138638564,0.0001
loss_hackernews,nih_exporter,0.06374198208181259,-0.019753726013007976,0.13731814298374706,False,4.966595654885395,-0.0023283121883798355,0.0001
loss_hackernews,pubmed_central,0.04348013898921632,0.038130457949288175,0.04905444823445,True,4.661117458871231,-0.002202703844451687,0.0001
loss_hackernews,wikipedia_en,0.01752212814084242,0.013293892160141563,0.02210471392181932,True,4.441167290857801,-0.0018359372547061827,0.0001
loss_hackernews,dm_mathematics,0.019562439984666113,0.005461192379523494,0.03524778265047455,True,4.440814377342609,0.0008297271929682792,0.0001
loss_hackernews,github,0.028561715237582774,0.02530193939108929,0.0316081519539577,True,4.5334141007382485,-0.0027031645941240304,0.0001
loss_hackernews,philpapers,-0.004143238040267505,-0.07858440660547814,0.07952226366186206,False,4.182386921245254,0.0013299876849081661,0.0001
loss_hackernews,stackexchange,-0.006141185639824798,-0.00956917441652554,-0.00338613081488579,True,4.306831110441775,-0.01356881369787538,0.0001
loss_hackernews,enron_emails,-0.24294491132116036,-0.42540695906998754,-0.07070150587294173,True,1.903517873021477,-0.0016423112149746555,0.0001
loss_hackernews,gutenberg_pg_19,0.012173842654738642,0.004957386631155703,0.019657628594438235,True,4.51323168862593,-0.011417238086228432,0.0001
loss_hackernews,pile_cc,-0.04929203638370705,-0.05269088834279305,-0.04632718668916065,True,3.952936852467655,-0.01920783866978695,0.0001
loss_hackernews,ubuntu_irc,-0.004846722505381429,-0.02442692748006947,0.012739980086937676,False,4.298335954466903,-0.004398456495290102,0.0001
loss_hackernews,europarl,0.043312814988763826,0.016367465831594985,0.07626440356968504,True,4.676427534080012,0.0006731176339102763,0.0001
loss_hackernews,hackernews,-0.3624204532055524,-0.395683251072755,-0.32708575353179614,True,2.748653429969454,-0.08870697115133093,0.0001
loss_hackernews,pubmed_abstracts,0.021449521111991388,0.016473246510824335,0.02655438435260802,True,4.446194308536026,0.0018166420556201882,0.0001
loss_hackernews,uspto_backgrounds,0.025736371283683113,0.019362252022735272,0.03282726218820955,True,4.497083321032006,0.0004795886972357444,0.0001
loss_pubmed_abstracts,arxiv,0.057914721204554986,0.04811457718031735,0.06651892779578557,True,4.274740883396534,-0.01830055021606507,0.003
loss_pubmed_abstracts,freelaw,0.0673481201294015,0.05765514642429335,0.07703131981854809,True,4.40137211264502,-0.019657084128171645,0.003
loss_pubmed_abstracts,nih_exporter,-0.20015733946779513,-0.395879912196289,0.028143720302367572,False,3.191734293415207,-0.06028228088967997,0.003
loss_pubmed_abstracts,pubmed_central,-0.08009097780286734,-0.08584269856449082,-0.07306478540016717,True,3.43599529927372,-0.07943236270336253,0.003
loss_pubmed_abstracts,wikipedia_en,0.0220876018402425,0.016502335172859796,0.028712029103383732,True,3.806864070601173,0.00402711172710516,0.003
loss_pubmed_abstracts,dm_mathematics,0.06425894260383913,0.04167132360132895,0.08954016801005289,True,4.2316425711012995,0.0021000703257019375,0.003
loss_pubmed_abstracts,github,0.10413360390559223,0.09453301549094162,0.11494304217307619,True,4.716233267156107,-0.024578401368695744,0.003
loss_pubmed_abstracts,philpapers,-0.08293157320469735,-0.2775706599053991,0.1018171727692298,False,2.1650245914997805,0.024871849996958198,0.003
loss_pubmed_abstracts,stackexchange,0.07013066433968174,0.057716530138464936,0.08049300948623173,True,4.424463460790633,-0.02193151686510548,0.003
loss_pubmed_abstracts,enron_emails,-0.20936267984980983,-0.7248979899035679,0.30315849704200254,False,0.5883547831360093,0.03169783251727075,0.003
loss_pubmed_abstracts,gutenberg_pg_19,0.05177593630115407,0.03870785574560383,0.0667333512822625,True,4.186284990863992,-0.004933147985394622,0.003
loss_pubmed_abstracts,pile_cc,0.015531409722287393,0.009825516132045409,0.01995769047939342,True,3.7947665389913716,-0.0033113059932852926,0.003
loss_pubmed_abstracts,ubuntu_irc,0.06476073167107455,0.02982093578398306,0.10039339772085445,True,3.931429844662863,0.019648574795832704,0.003
