target,domain,cox_effect_plus0_1,ci_low,ci_high,significant
loss_freelaw,dm_mathematics,0.022576270651959256,-0.04387353689157765,0.08399150334336149,False
loss_freelaw,github,0.09890471058426127,0.07922317274775063,0.11738098104863863,True
loss_freelaw,philpapers,-0.23440392555981912,-0.5557022908891497,0.051452819414960105,False
loss_freelaw,stackexchange,0.08101601480087313,0.06368741500840505,0.09975541049224679,True
loss_freelaw,enron_emails,-1.0295837508503682,-1.610778116827383,-0.40981186323658136,True
loss_freelaw,gutenberg_pg_19,-0.049761457036323425,-0.08511555747462365,-0.021436503768355104,True
loss_freelaw,pile_cc,-0.024207207808699782,-0.034440289330361466,-0.013361661577223283,True
loss_freelaw,ubuntu_irc,-0.054773023639395714,-0.13353541443083242,0.037802703158080465,False
loss_freelaw,europarl,-0.10587180174018107,-0.2384268198674034,0.02003012358956601,False
loss_freelaw,hackernews,-0.21061078709206327,-0.3691471269417469,-0.0467918827882064,True
loss_freelaw,pubmed_abstracts,0.05843050021507344,0.025669856562033057,0.08929848989368677,True
loss_freelaw,uspto_backgrounds,0.04057814392222377,0.013512599948899827,0.06248138437537654,True
loss_pubmed_central,arxiv,0.03698569717979065,0.016570505907688562,0.05484059003622961,True
loss_pubmed_central,freelaw,0.10527547555837215,0.0812214823588573,0.13104616500842736,True
loss_pubmed_central,nih_exporter,-0.43624668602138483,-0.7487901221002214,-0.11138377273088118,True
loss_pubmed_central,pubmed_central,-0.26543940793224374,-0.2894617083484408,-0.246530220165532,True
loss_pubmed_central,wikipedia_en,0.04323131290868774,0.009459997183489883,0.07086119317580723,True
loss_pubmed_central,dm_mathematics,-0.019566700693140242,-0.09500965484577446,0.047088127568183515,False
loss_pubmed_central,github,0.10547467390938388,0.08410443116778632,0.1328244881648905,True
loss_pubmed_central,philpapers,-0.3013220567584603,-0.6483963045825982,0.007075483887222048,False
loss_pubmed_central,stackexchange,0.06181352390234391,0.03646793638382882,0.08523138698495829,True
loss_pubmed_central,enron_emails,0.4158265185022945,-0.318265901185396,1.1353081854680376,False
loss_pubmed_central,gutenberg_pg_19,0.011229445754285665,-0.03142950104482186,0.05430988358274267,False
loss_pubmed_central,pile_cc,0.09966586109653078,0.08308401438345608,0.12005831153679926,True
loss_pubmed_central,ubuntu_irc,-0.0996111288716854,-0.19994239450903123,0.0014409061500078903,False
loss_pubmed_central,europarl,-0.21690437755877734,-0.3679022777546023,-0.044095174917662246,True
loss_pubmed_central,hackernews,-0.09479858147371183,-0.28691140292013056,0.066886986482543,False
loss_pubmed_central,pubmed_abstracts,-0.10244467206884618,-0.13667258315715775,-0.07358482667026338,True
loss_pubmed_central,uspto_backgrounds,0.015886043719829043,-0.010707238433416038,0.04794257483229576,False
loss_wikipedia_en,arxiv,0.052306191391816276,0.03941615737661881,0.06420931420423989,True
loss_wikipedia_en,freelaw,0.035730954478690014,0.023094474817625155,0.04686106202981187,True
loss_wikipedia_en,nih_exporter,-0.153538898546726,-0.30029687174239283,0.004395523256012663,False
loss_wikipedia_en,pubmed_central,0.03142653802752146,0.01873543417056402,0.04163888109022407,True
loss_wikipedia_en,wikipedia_en,-0.24770261452642173,-0.27031019232610365,-0.2320011990247167,True
loss_wikipedia_en,dm_mathematics,0.049482001434574485,0.004911546137750839,0.09255281774858688,True
loss_wikipedia_en,github,0.08154890772158646,0.06850425994897272,0.094543004695941,True
loss_wikipedia_en,philpapers,-0.2323584389186897,-0.3982713612765819,-0.05994908933562755,True
loss_wikipedia_en,stackexchange,0.04204370885051986,0.02953992327115784,0.05250807939491341,True
loss_wikipedia_en,enron_emails,-0.48721187529351545,-0.7948284818791057,-0.07071196176617423,True
loss_wikipedia_en,gutenberg_pg_19,-0.02203239675851564,-0.04499835562008856,0.0008230900679030411,False
loss_wikipedia_en,pile_cc,-0.05615366562423459,-0.06436533209998199,-0.04963097816091664,True
loss_wikipedia_en,ubuntu_irc,0.00794870167605212,-0.04152699300987535,0.06486308155427821,False
loss_wikipedia_en,europarl,-0.00865808948716692,-0.0844588373481817,0.0707299240743379,False
loss_wikipedia_en,hackernews,-0.06705947212291627,-0.1559947318946948,0.03775576963988418,False
loss_wikipedia_en,pubmed_abstracts,0.02467081352514716,0.007794292300169461,0.04249054300283303,True
loss_wikipedia_en,uspto_backgrounds,0.030643204193865813,0.012998776576615951,0.04717625095571746,True
loss_dm_mathematics,arxiv,0.10419294385164787,0.06212509727796003,0.1445307328622227,True
loss_dm_mathematics,freelaw,0.11559378744641166,0.06182312189190144,0.159703288394971,True
loss_dm_mathematics,nih_exporter,-0.4376953232450142,-1.1964024057517841,0.15678133185141507,False
loss_dm_mathematics,pubmed_central,0.09479715096116297,0.05382842149762251,0.1347981087486492,True
loss_dm_mathematics,wikipedia_en,0.059469907777558846,-0.004491814791097144,0.11452376865414547,False
loss_dm_mathematics,dm_mathematics,-1.791212577210526,-1.9888663530442705,-1.6345656692587511,True
loss_dm_mathematics,github,0.10361136563235623,0.06428596529566476,0.13903442197395002,True
loss_dm_mathematics,philpapers,-0.9290013227491463,-1.7111775328033387,-0.27994544077573963,True
loss_dm_mathematics,stackexchange,0.023336517012983626,-0.017927801909821472,0.0616002659298906,False
loss_dm_mathematics,enron_emails,-1.1538681020289563,-2.639340916483052,0.5210542643774159,False
loss_dm_mathematics,gutenberg_pg_19,-0.033717033223728606,-0.13693083547717533,0.057346614882833734,False
loss_dm_mathematics,pile_cc,0.08745842957364214,0.047889539181718344,0.12534889238865987,True
loss_dm_mathematics,ubuntu_irc,-0.13206877602690473,-0.35923741029112005,0.11087766225224836,False
loss_dm_mathematics,europarl,-0.004272996592498804,-0.35301570675947497,0.29290278984488427,False
loss_dm_mathematics,hackernews,-0.3270933763348523,-0.6754737992990968,0.06390613546655421,False
loss_dm_mathematics,pubmed_abstracts,0.06698971140623712,-0.003516295920725786,0.13273529507084578,False
loss_dm_mathematics,uspto_backgrounds,0.07952444510127157,0.010988928573122878,0.1389670599590551,True
loss_github,arxiv,0.10246676867009806,0.07309826770611351,0.13125447946670088,True
loss_github,freelaw,0.12581060027602933,0.08787826357926878,0.15851177669393646,True
loss_github,nih_exporter,-0.34991693503045995,-0.7038421504274237,0.0179343627318654,False
loss_github,pubmed_central,0.12028351935691146,0.0869723311648971,0.1557780417259701,True
loss_github,wikipedia_en,0.081098020535621,0.05071820884475983,0.10725751768087005,True
loss_github,dm_mathematics,-0.03411430253596206,-0.12804301676744403,0.07934950499064138,False
loss_github,github,-0.2838824118655523,-0.3123343771949433,-0.2646266360508176,True
loss_github,philpapers,-0.5224476530042051,-0.8928417624984232,-0.08766550567494273,True
loss_github,stackexchange,-0.1365909451279029,-0.16183878851618322,-0.11726372024893737,True
loss_github,enron_emails,-1.027543356987981,-1.7401138206560036,-0.29569608547122433,True
loss_github,gutenberg_pg_19,0.036990140892166054,-0.020172396857628953,0.09487771211232192,False
loss_github,pile_cc,0.07478182690054089,0.0515431589592744,0.09792584382906797,True
loss_github,ubuntu_irc,-0.12320848328010288,-0.2333025005242168,-0.014354930000540736,True
loss_github,europarl,-0.11090434096091792,-0.2840291874812207,0.07773549784139429,False
loss_github,hackernews,-0.17656245790538871,-0.3300017422153481,0.008637784786622468,False
loss_github,pubmed_abstracts,0.011439125944174903,-0.02227179748894961,0.04523089938727366,False
loss_github,uspto_backgrounds,0.09546076270026721,0.05631037271395521,0.13909369123130474,True
loss_stackexchange,arxiv,0.06522430407581338,0.043076870962950924,0.08698079037024506,True
loss_stackexchange,freelaw,0.09566196281172788,0.06995118927717875,0.12206327127875768,True
loss_stackexchange,nih_exporter,-0.2486697645021459,-0.5696040936878504,0.026504972385165734,False
loss_stackexchange,pubmed_central,0.08732605080097676,0.06430333059706705,0.11082231782165361,True
loss_stackexchange,wikipedia_en,0.05725778034912528,0.03428250052264887,0.08134760728271546,True
loss_stackexchange,dm_mathematics,-0.0036015006951048106,-0.07057187484888197,0.06483621341199858,False
loss_stackexchange,github,-0.0717255759800514,-0.08347355483588553,-0.059838803140494404,True
loss_stackexchange,philpapers,-0.336725052828476,-0.6033648369530634,-0.077753170309886,True
loss_stackexchange,stackexchange,-0.24894217969181456,-0.27503275996393983,-0.22633423859958463,True
loss_stackexchange,enron_emails,-0.350553563847406,-0.9581711094338543,0.19802453252491733,False
loss_stackexchange,gutenberg_pg_19,0.051393407743254405,0.016082997566151985,0.0935140986097139,True
loss_stackexchange,pile_cc,0.03753521250816906,0.023516437455897127,0.05153569845816886,True
loss_stackexchange,ubuntu_irc,-0.09428393325958492,-0.17762426368615195,-0.003972051969942399,True
loss_stackexchange,europarl,-0.06281897283197478,-0.18728686807092038,0.06776936326604557,False
loss_stackexchange,hackernews,-0.19782597410180822,-0.3328547391636962,-0.0674044300618521,True
loss_stackexchange,pubmed_abstracts,0.02211192024913443,-0.004375413540349437,0.04663774440256434,False
loss_stackexchange,uspto_backgrounds,0.05662217970528746,0.026082980665954984,0.09415793039986192,True
loss_gutenberg_pg_19,arxiv,0.05122676035309085,0.037783258861126184,0.06627502522791016,True
loss_gutenberg_pg_19,freelaw,-0.01221865259083184,-0.02141663409643787,-0.003713530222085482,True
loss_gutenberg_pg_19,nih_exporter,-0.04023306387927457,-0.16468009940054618,0.10665883527160884,False
loss_gutenberg_pg_19,pubmed_central,0.05350265646147011,0.04319012101185329,0.06361589122328337,True
loss_gutenberg_pg_19,wikipedia_en,-0.012017311465179094,-0.022839175342224835,-0.0027458104458987654,True
loss_gutenberg_pg_19,dm_mathematics,0.039145686350003706,0.012068870318983406,0.07084989209008076,True
loss_gutenberg_pg_19,github,0.06407228628538221,0.05400836881086652,0.07282655307975229,True
loss_gutenberg_pg_19,philpapers,-0.058891720245696756,-0.18438217650361544,0.08440511119612433,False
loss_gutenberg_pg_19,stackexchange,0.03527930972806364,0.025425630890185322,0.04401805650070724,True
loss_gutenberg_pg_19,enron_emails,-0.5664978345732865,-0.8419876179680484,-0.3391850689547488,True
loss_gutenberg_pg_19,gutenberg_pg_19,-0.33439095904395144,-0.3575524055283377,-0.3104185566702599,True
loss_gutenberg_pg_19,pile_cc,-0.050690613670534346,-0.056974644538232574,-0.045025546830341906,True
loss_gutenberg_pg_19,ubuntu_irc,0.02240501765853126,-0.017916228209806317,0.06413066038547417,False
loss_gutenberg_pg_19,europarl,-0.017954975269051016,-0.08671682661688991,0.06394691010949112,False
loss_gutenberg_pg_19,hackernews,-0.1880137207743587,-0.25176764521256184,-0.13067912241916083,True
loss_gutenberg_pg_19,pubmed_abstracts,0.03259482767887488,0.018013414203344544,0.04676553872366962,True
loss_gutenberg_pg_19,uspto_backgrounds,0.04220745915122498,0.026517826926155695,0.05634437824479192,True
loss_pile_cc,arxiv,0.047135196264032196,0.040379345314535735,0.054664747624542494,True
loss_pile_cc,freelaw,0.01654194344502878,0.010057393190690635,0.023187594422142604,True
loss_pile_cc,nih_exporter,-0.11835881211310156,-0.20105077855116749,-0.03740180392322319,True
loss_pile_cc,pubmed_central,0.031656118275088005,0.024582232821064913,0.037677131669864174,True
loss_pile_cc,wikipedia_en,-0.04219201750124662,-0.048761384965332645,-0.03689917512299322,True
loss_pile_cc,dm_mathematics,0.025030267411454928,0.00016900467368407475,0.048425227613081635,True
loss_pile_cc,github,0.05980034258459426,0.052981592733611776,0.06617461805126187,True
loss_pile_cc,philpapers,-0.07610458349702055,-0.1684980721122493,0.0065806552728444765,False
loss_pile_cc,stackexchange,0.015306894706913807,0.009790805334104204,0.020365704997609337,True
loss_pile_cc,enron_emails,-0.4428755689327782,-0.6603898858503356,-0.2713076022152746,True
loss_pile_cc,gutenberg_pg_19,-0.024977389841231948,-0.035670043489154396,-0.01358957083512151,True
loss_pile_cc,pile_cc,-0.10495337701332871,-0.11058665891907134,-0.099284672294689,True
loss_pile_cc,ubuntu_irc,-0.05587770022482762,-0.08051265644565371,-0.03107545137249875,True
loss_pile_cc,europarl,0.0018249169331596693,-0.0435930732757169,0.04069544489104261,False
loss_pile_cc,hackernews,-0.12597436035751133,-0.16790984270674475,-0.07906200076978409,True
loss_pile_cc,pubmed_abstracts,0.01465757181560612,0.0066125740809556775,0.023473101346903665,True
loss_pile_cc,uspto_backgrounds,0.018429913934532662,0.010516338954435087,0.026542876365951693,True
loss_ubuntu_irc,arxiv,0.07297357088377636,0.04494740328799294,0.097511301100102,True
loss_ubuntu_irc,freelaw,0.08981332879471564,0.06154055881117521,0.11500060026799798,True
loss_ubuntu_irc,nih_exporter,-0.1782085038539416,-0.6349643357863197,0.21750107244894737,False
loss_ubuntu_irc,pubmed_central,0.11341827001409832,0.08868574241227431,0.13694939285900742,True
loss_ubuntu_irc,wikipedia_en,0.06907290209890246,0.039856289175498,0.10518368714931393,True
loss_ubuntu_irc,dm_mathematics,0.012663172116733193,-0.0930139801234676,0.10434345550475913,False
loss_ubuntu_irc,github,0.05558279915491344,0.03307352588946241,0.07711973251350204,True
loss_ubuntu_irc,philpapers,-0.6633075812926015,-1.0791697867048604,-0.25770720455112245,True
loss_ubuntu_irc,stackexchange,0.03176439057726542,0.010338411763429338,0.04876950022366113,True
loss_ubuntu_irc,enron_emails,-2.013839163453012,-3.084817530568443,-1.1254385507672109,True
loss_ubuntu_irc,gutenberg_pg_19,0.014065709110836775,-0.04491046871356313,0.06949050349901177,False
loss_ubuntu_irc,pile_cc,0.04055286341609138,0.021091017378761328,0.05730058877095856,True
loss_ubuntu_irc,ubuntu_irc,-1.8111943931658778,-1.97454574924408,-1.6971380582939628,True
loss_ubuntu_irc,europarl,-0.3794811555660107,-0.5727858754833595,-0.1919415210940829,True
loss_ubuntu_irc,hackernews,-0.2144801735648985,-0.39143208538858837,-0.0170241142894938,True
loss_ubuntu_irc,pubmed_abstracts,0.06834340373879012,0.03287504741637532,0.10429488540656184,True
loss_ubuntu_irc,uspto_backgrounds,0.040369103998844996,0.002762340588140371,0.08114950000709936,True
loss_hackernews,arxiv,0.05189637780285874,0.04210616531658418,0.06091501118366791,True
loss_hackernews,freelaw,0.018651604772157653,0.009023714997189127,0.02732043536635798,True
loss_hackernews,nih_exporter,-0.08853747244942278,-0.19980871559329133,0.029516192775276395,False
loss_hackernews,pubmed_central,0.051295739630760326,0.04291223632488975,0.05919453652318954,True
loss_hackernews,wikipedia_en,0.015653118069557756,0.007396391817393594,0.025538738005643893,True
loss_hackernews,dm_mathematics,0.01287954752263841,-0.01156943597630628,0.03712671068431196,False
loss_hackernews,github,0.03733814983830768,0.031913527180270136,0.04311104221350387,True
loss_hackernews,philpapers,-0.02128015350541647,-0.13751909632919074,0.10277427232663329,False
loss_hackernews,stackexchange,-0.010394617398747925,-0.017270327459986235,-0.003498896147876753,True
loss_hackernews,enron_emails,-0.5064020840048102,-0.7065644631588098,-0.28457056761027777,True
loss_hackernews,gutenberg_pg_19,-0.028396446573600968,-0.04261854710765124,-0.014736084566377015,True
loss_hackernews,pile_cc,-0.050032135482683524,-0.055952544697133386,-0.04481133419835043,True
loss_hackernews,ubuntu_irc,-0.053915824176213864,-0.084158191883988,-0.022801966950564065,True
loss_hackernews,europarl,0.025034236442572057,-0.027511588118929082,0.07954925685483402,False
loss_hackernews,hackernews,-0.8779505401871407,-0.9520684907811653,-0.8167708030165032,True
loss_hackernews,pubmed_abstracts,0.01765621324102985,0.0074773016141706635,0.030077729808752,True
loss_hackernews,uspto_backgrounds,0.025288949171881462,0.013687966705277724,0.03922117191299549,True
loss_pubmed_abstracts,arxiv,0.05770569087290799,0.04637846674054079,0.06883889985248554,True
loss_pubmed_abstracts,freelaw,0.07327644420627377,0.059202083796799046,0.08863625780149224,True
loss_pubmed_abstracts,nih_exporter,-0.4970320683040825,-0.6626280444811165,-0.34271088576252157,True
loss_pubmed_abstracts,pubmed_central,-0.09580120453890831,-0.10362265615617769,-0.08832020456372372,True
loss_pubmed_abstracts,wikipedia_en,0.024727523667171784,0.014460761886421479,0.03620959455679872,True
loss_pubmed_abstracts,dm_mathematics,0.012535646037165806,-0.023924647485261564,0.051996215641614996,False
loss_pubmed_abstracts,github,0.10987417994331185,0.09272782049401572,0.12625143291017135,True
loss_pubmed_abstracts,philpapers,-0.14571382751447493,-0.3041761020292668,0.014906291002253904,False
loss_pubmed_abstracts,stackexchange,0.06985850726215301,0.05495197794399909,0.08459988169186293,True
loss_pubmed_abstracts,enron_emails,-0.03795526474636813,-0.41512154223893716,0.3746705903261207,False
loss_pubmed_abstracts,gutenberg_pg_19,0.013017361120473298,-0.009714389817386688,0.0343364443525082,False
loss_pubmed_abstracts,pile_cc,0.027773863052343292,0.02176014862488,0.035296314646498315,True
loss_pubmed_abstracts,ubuntu_irc,0.029401514031184427,-0.01413659154028617,0.07519240838258404,False
loss_pubmed_abstracts,europarl,-0.03423875115362549,-0.11301217811867463,0.04290042731521348,False
loss_pubmed_abstracts,hackernews,-0.012752685554951477,-0.11585374600101331,0.09024520172008542,False
loss_pubmed_abstracts,pubmed_abstracts,-0.3008729594531331,-0.32363736201586946,-0.28435401271058175,True
loss_pubmed_abstracts,uspto_backgrounds,-0.031062447864932768,-0.04097302331726109,-0.020383434296565705,True
loss_uspto_backgrounds,arxiv,0.04192511813278658,0.030928693690811193,0.05088188776417042,True
loss_uspto_backgrounds,freelaw,0.03972560071077567,0.028794895701880166,0.051511438116948,True
loss_uspto_backgrounds,nih_exporter,-0.0196547051342749,-0.1988862000012515,0.13593658511767165,False
loss_uspto_backgrounds,pubmed_central,0.01375459275400142,0.005885623168584876,0.022567985785243945,True
loss_uspto_backgrounds,wikipedia_en,0.013030688520879588,0.0007080875883164764,0.02342565346008949,True
loss_uspto_backgrounds,dm_mathematics,-0.0007876161332157788,-0.03907765605139152,0.03847184687424319,False
loss_uspto_backgrounds,github,0.08451168518764315,0.07241952522582563,0.09581593911606129,True
loss_uspto_backgrounds,philpapers,-0.19385983264922976,-0.35956809437228454,-0.013123025005530708,True
loss_uspto_backgrounds,stackexchange,0.04871209561836339,0.03767300354454633,0.06056672199689651,True
loss_uspto_backgrounds,enron_emails,0.2592517545727848,-0.058625096492531045,0.5949902179952498,False
loss_uspto_backgrounds,gutenberg_pg_19,0.016810829833609636,-0.0057083684402016825,0.04067762904888426,False
loss_uspto_backgrounds,pile_cc,0.0008498094841977666,-0.00727666379520547,0.008121749508221128,False
loss_uspto_backgrounds,ubuntu_irc,0.06018792150562339,0.01688052145138504,0.10119943141115327,True
loss_uspto_backgrounds,europarl,-0.07750411840407502,-0.16078934099184833,0.004239472890587226,False
loss_uspto_backgrounds,hackernews,-0.014865677486686253,-0.09593747981179704,0.09310285769769305,False
loss_uspto_backgrounds,pubmed_abstracts,-0.035501448923864275,-0.04995166538530213,-0.022496199966699805,True
loss_uspto_backgrounds,uspto_backgrounds,-0.29739826833619726,-0.3178902801367497,-0.27756731969328036,True
L_avg,arxiv,0.03644121517477749,0.024888795392206793,0.046633470742781735,True
L_avg,freelaw,0.0416311402022406,0.028527875830966814,0.0548365208839215,True
L_avg,nih_exporter,-0.210287547149951,-0.34927761665246604,-0.06047700902634047,True
L_avg,pubmed_central,0.021946872961051106,0.010658295344743305,0.034239949245394107,True
L_avg,wikipedia_en,0.009626962815878402,-0.0021649668825154344,0.02262724696925826,False
L_avg,dm_mathematics,-0.13203666703742215,-0.16638592966658033,-0.10058358046216095,True
L_avg,github,0.04143203065889524,0.032114132030925356,0.051123172387482804,True
L_avg,philpapers,-0.3219480154675183,-0.46369171752479993,-0.19599678320390898,True
L_avg,stackexchange,-0.004009987220325414,-0.015342900860806695,0.005049391380839896,False
L_avg,enron_emails,-0.5137186501101221,-0.9057886576318229,-0.19399791712254086,True
L_avg,gutenberg_pg_19,-0.02478529441318804,-0.04776116764673435,-0.006477450909518298,True
L_avg,pile_cc,0.013845667873205481,0.005618830060252105,0.02191319188821399,True
L_avg,ubuntu_irc,-0.1802672096861023,-0.23088632206277965,-0.14505174337859625,True
L_avg,europarl,-0.08263515243095608,-0.15400565578389452,-0.017221390225035178,True
L_avg,hackernews,-0.19721637086398341,-0.26428195536071364,-0.127211431362727,True
L_avg,pubmed_abstracts,-0.008235459833135431,-0.02241548542609283,0.00840080623647756,False
L_avg,uspto_backgrounds,0.012908407937460939,-0.0010353719610822181,0.026879962341889458,False
